,ESA_cell_season,Tea_ID,Tea_Type,Region,Site,Plot,Lat,Lon,Elevation,Initial,Depth,Burial,Recovery,Days,Season,Final,Label,Tea_init,Tea_final,Loss,Treatment,Contributor,Soil.moisture,Additional.information,latlon,Loss_Day,Plot_unique,TBI_S,TBI_k,soiltemp_mean,soiltemp_GDD5,soiltemp_source,airtemp_mean,airtemp_GDD5,airtemp_source,moisture_mean,moisture_mean_source,CHELSA_year_temp,CHELSA_summer_temp,CHELSA_winter_temp,CHELSA_year_precip,CHELSA_summer_precip,CHELSA_winter_precip,ESA_moisture,ESA_moisture_winter,ESA_moisture_year,ESA_cell,is.region,is.site,is.plot,is.site.plot,airtemp_mean_var_level,soiltemp_mean_var_level,moisture_mean_var_level,CHELSA_summer_temp_var_level,CHELSA_summer_precip_var_level,ESA_moisture_var_level
2651,165767_Summer,K242,Green,Kluane,Common Garden,SC_1,61.03248,-138.40834,792,2.03,8,23-06-16,14-08-16,52,Summer,0.75,Yes,1.714,0.501309356,0.707520796,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.013606169,SC_1_Summer,0.237182483,0.015489711,15.00707547,795.375,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2652,165767_Summer,K243,Green,Kluane,Common Garden,SC_1,61.03248,-138.40834,792,2.029,8,23-06-16,14-08-16,52,Summer,0.903,Yes,1.713,0.654309356,0.618033067,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.011885251,SC_1_Summer,0.237182483,0.015489711,15.00707547,795.375,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2653,165767_Summer,K244,Green,Kluane,Common Garden,SC_1,61.03248,-138.40834,792,2.088,8,23-06-16,14-08-16,52,Summer,0.773,Yes,1.769,0.524309356,0.703612574,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.013531011,SC_1_Summer,0.237182483,0.015489711,15.00707547,795.375,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2654,165767_Summer,K245,Green,Kluane,Common Garden,SC_1,61.03248,-138.40834,792,2.007,8,23-06-16,14-08-16,52,Summer,0.845,Yes,1.692,0.596309356,0.647571303,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.012453294,SC_1_Summer,0.237182483,0.015489711,15.00707547,795.375,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2655,165767_Summer,K246,Green,Kluane,Common Garden,SC_1,61.03248,-138.40834,792,2.132,8,23-06-16,14-08-16,52,Summer,0.957,Yes,1.812,0.708309356,0.609100797,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.011713477,SC_1_Summer,0.237182483,0.015489711,15.00707547,795.375,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2656,165767_Summer,K247,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,2.011,8,23-06-16,14-08-16,52,Summer,1.085,Yes,1.695,0.836309356,0.50660215,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.009742349,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2657,165767_Summer,K248,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,1.982,8,23-06-16,14-08-16,52,Summer,0.916,Yes,1.667,0.667309356,0.599694448,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.011532586,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2658,165767_Summer,K249,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,1.993,8,23-06-16,14-08-16,52,Summer,0.827,Yes,1.678,0.578309356,0.655357952,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012603038,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2659,165767_Summer,K250,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,2.057,8,23-06-16,14-08-16,52,Summer,1.282,Yes,1.74,1.033309356,0.406144048,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.007810462,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2660,165767_Summer,K251,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,2.07,8,23-06-16,14-08-16,52,Summer,1.014,Yes,1.752,0.765309356,0.563179591,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.010830377,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2661,165767_Summer,K252,Green,Kluane,Common Garden,NW_1,61.03248,-138.40834,792,2.021,8,23-06-16,14-08-16,52,Summer,0.992,Yes,1.705,0.743309356,0.564041433,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.010846951,NW_1_Summer,0.347779172,0.010709494,15.54727564,1010.572917,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2662,165767_Summer,K253,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,1.975,8,23-06-16,14-08-16,52,Summer,0.72,Yes,1.661,0.471309356,0.716249635,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.013774031,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2663,165767_Summer,K254,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,1.95,8,23-06-16,14-08-16,52,Summer,0.805,Yes,1.637,0.556309356,0.660165329,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012695487,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2664,165767_Summer,K255,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,1.972,8,23-06-16,14-08-16,52,Summer,0.824,Yes,1.658,0.575309356,0.653010039,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012557885,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2665,165767_Summer,K256,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,2.074,8,23-06-16,14-08-16,52,Summer,0.83,Yes,1.756,0.581309356,0.668958226,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012864581,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2666,165767_Summer,K257,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,2.149,8,23-06-16,14-08-16,52,Summer,0.86,Yes,1.828,0.611309356,0.665585691,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012799725,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2667,165767_Summer,K258,Green,Kluane,Common Garden,NW_2,61.03248,-138.40834,792,1.92,8,23-06-16,14-08-16,52,Summer,0.82,Yes,1.608,0.571309356,0.644708112,None,"Eleanor Walker, Haydn Thomas",NA,no water,61.03248_-138.40834,0.012398233,NW_2_Summer,0.206516819,0.010317493,15.90448113,842.9375,ibutton,14.84891234,786.9923542,HOBO,3.846011244,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2668,165767_Summer,K259,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,2.04,8,23-06-16,14-08-16,52,Summer,0.849,Yes,1.723,0.600309356,0.651590623,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.012530589,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2669,165767_Summer,K260,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,2.043,8,23-06-16,14-08-16,52,Summer,1.072,Yes,1.726,0.823309356,0.522995738,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.01005761,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2670,165767_Summer,K261,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,2.032,8,23-06-16,14-08-16,52,Summer,1.206,Yes,1.716,0.957309356,0.442127415,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.00850245,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2671,165767_Summer,K262,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,2.051,8,23-06-16,14-08-16,52,Summer,0.969,Yes,1.734,0.720309356,0.584596681,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.011242244,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2672,165767_Summer,K263,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,1.998,8,23-06-16,14-08-16,52,Summer,1.162,Yes,1.683,0.913309356,0.457332528,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.008794856,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2673,165767_Summer,K264,Green,Kluane,Common Garden,CTL_1,61.03248,-138.40834,792,2.162,8,23-06-16,14-08-16,52,Summer,0.906,Yes,1.841,0.657309356,0.642960697,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.012364629,CTL_1_Summer,0.346475914,0.012789243,14.00275157,742.1458333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2674,165767_Summer,K265,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,2.011,8,23-06-16,14-08-16,52,Summer,0.977,Yes,1.695,0.728309356,0.570318964,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.010967672,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2675,165767_Summer,K266,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,2.153,8,23-06-16,14-08-16,52,Summer,0.99,Yes,1.832,0.741309356,0.595355155,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.011449138,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2676,165767_Summer,K267,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,2.013,8,23-06-16,14-08-16,52,Summer,0.823,Yes,1.697,0.574309356,0.661573744,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.012722572,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2677,165767_Summer,K268,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,1.95,8,23-06-16,14-08-16,52,Summer,0.862,Yes,1.637,0.613309356,0.625345537,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.012025876,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2678,165767_Summer,K269,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,2.105,8,23-06-16,14-08-16,52,Summer,0.968,Yes,1.786,0.719309356,0.5972512,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.0114856,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2679,165767_Summer,K270,Green,Kluane,Common Garden,SC_2,61.03248,-138.40834,792,2.128,8,23-06-16,14-08-16,52,Summer,0.887,Yes,1.808,0.638309356,0.64695279,Warming + Moisture,"Eleanor Walker, Haydn Thomas",NA,"saturated, cover",61.03248_-138.40834,0.0124414,SC_2_Summer,0.268250714,0.014653088,15.80738994,837.7916667,ibutton,14.84891234,786.9923542,HOBO,15.4132263,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2680,165767_Summer,K271,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,1.984,8,23-06-16,14-08-16,52,Summer,0.837,Yes,1.669,0.588309356,0.647507875,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.012452075,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2681,165767_Summer,K272,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,2.138,8,23-06-16,14-08-16,52,Summer,1.073,Yes,1.818,0.824309356,0.546584513,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.010511241,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2682,165767_Summer,K273,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,2.056,8,23-06-16,14-08-16,52,Summer,1.107,Yes,1.739,0.858309356,0.506435103,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.009739137,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2683,165767_Summer,K274,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,1.948,8,23-06-16,14-08-16,52,Summer,0.927,Yes,1.635,0.678309356,0.585131892,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.011252536,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2684,165767_Summer,K275,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,2.064,8,23-06-16,14-08-16,52,Summer,0.737,Yes,1.746,0.488309356,0.720326829,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.013852439,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2685,165767_Summer,K276,Green,Kluane,Common Garden,CTL_2,61.03248,-138.40834,792,1.987,8,23-06-16,14-08-16,52,Summer,0.825,Yes,1.672,0.576309356,0.655317371,None,"Eleanor Walker, Haydn Thomas",NA,,61.03248_-138.40834,0.012602257,CTL_2_Summer,0.275276409,0.010357562,15.31761006,811.8333333,ibutton,14.84891234,786.9923542,HOBO,33.65564494,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2686,165767_Summer,K277,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,1.867,8,23-06-16,14-08-16,52,Summer,0.922,Yes,1.557,0.673309356,0.567559823,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.010914612,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2687,165767_Summer,K278,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,2.11,8,23-06-16,14-08-16,52,Summer,0.833,Yes,1.791,0.584309356,0.673752453,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.012956778,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2688,165767_Summer,K279,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,2.134,8,23-06-16,14-08-16,52,Summer,0.984,Yes,1.814,0.735309356,0.594647544,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.01143553,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2689,165767_Summer,K280,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,1.944,8,23-06-16,14-08-16,52,Summer,0.814,Yes,1.631,0.565309356,0.653397084,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.012565329,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2690,165767_Summer,K281,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,2.114,8,23-06-16,14-08-16,52,Summer,0.93,Yes,1.794,0.681309356,0.620228899,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.011927479,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2691,165767_Summer,K282,Green,Kluane,Common Garden,DC_2,61.03248,-138.40834,792,2.012,8,23-06-16,14-08-16,52,Summer,0.861,Yes,1.696,0.612309356,0.63896854,Warming,"Eleanor Walker, Haydn Thomas",NA,"disturbance, cover",61.03248_-138.40834,0.012287857,DC_2_Summer,0.25800587,0.009719416,15.31878931,811.8958333,ibutton,14.84891234,786.9923542,HOBO,6.453418652,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2692,165767_Summer,K283,Green,Kluane,Common Garden,D_2,61.03248,-138.40834,792,2.12,8,23-06-16,14-08-16,52,Summer,1.071,Yes,1.8,0.822309356,0.543161469,None,"Eleanor Walker, Haydn Thomas",NA,disturbance,61.03248_-138.40834,0.010445413,D_2_Summer,0.28703596,0.010692696,15.25550314,808.5416667,ibutton,14.84891234,786.9923542,HOBO,15.85123325,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2693,165767_Summer,K284,Green,Kluane,Common Garden,D_2,61.03248,-138.40834,792,2.063,8,23-06-16,14-08-16,52,Summer,0.96,Yes,1.745,0.711309356,0.592372862,None,"Eleanor Walker, Haydn Thomas",NA,disturbance,61.03248_-138.40834,0.011391786,D_2_Summer,0.28703596,0.010692696,15.25550314,808.5416667,ibutton,14.84891234,786.9923542,HOBO,15.85123325,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2694,165767_Summer,K285,Green,Kluane,Common Garden,D_2,61.03248,-138.40834,792,2.01,8,23-06-16,14-08-16,52,Summer,0.888,Yes,1.694,0.639309356,0.622603686,None,"Eleanor Walker, Haydn Thomas",NA,disturbance,61.03248_-138.40834,0.011973148,D_2_Summer,0.28703596,0.010692696,15.25550314,808.5416667,ibutton,14.84891234,786.9923542,HOBO,15.85123325,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2695,165767_Summer,K286,Green,Kluane,Common Garden,D_2,61.03248,-138.40834,792,2.185,8,23-06-16,14-08-16,52,Summer,1.03,Yes,1.863,0.781309356,0.58061763,None,"Eleanor Walker, Haydn Thomas",NA,disturbance,61.03248_-138.40834,0.011165724,D_2_Summer,0.28703596,0.010692696,15.25550314,808.5416667,ibutton,14.84891234,786.9923542,HOBO,15.85123325,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
2696,165767_Summer,K287,Green,Kluane,Common Garden,D_2,61.03248,-138.40834,792,2.013,8,23-06-16,14-08-16,52,Summer,0.881,Yes,1.697,0.632309356,0.627395783,None,"Eleanor Walker, Haydn Thomas",NA,disturbance,61.03248_-138.40834,0.012065304,D_2_Summer,0.28703596,0.010692696,15.25550314,808.5416667,ibutton,14.84891234,786.9923542,HOBO,15.85123325,Moisture Probe and Hydrosense,-1.4,10.7,-12.6,29.5,14,5.7,26.84974968,26.84974968,26.38610601,165767,0,0,0,1,Plot,Plot,Plot,Site,Site,Region
