Tea_ID,Tea_Type,Region,Site,Plot,Lat,Lon,Elevation,Initial,Depth,Burial,Recovery,Days,Season,Final,Label,Tea_init,Tea_final,Loss,Treatment,Contributor,Soil moisture,Additional information
SS242,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2317 ,8,5/7/2012,10/10/2012,97,Summer,1.548,String,1.872,1.3895,0.26,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS243,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2625 ,8,5/7/2012,10/10/2012,97,Summer,1.608,String,1.901,1.4495,0.24,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS245,Green,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.1334 ,8,5/7/2012,10/10/2012,97,Summer,0.822,String,1.813,0.663916,0.63,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS246,Green,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.0712 ,8,5/7/2012,10/10/2012,97,Summer,0.89,String,1.753,0.731916,0.58,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS245,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2848 ,8,5/7/2012,10/10/2012,97,Summer,1.489,String,1.922,1.3305,0.31,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS246,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2559 ,8,5/7/2012,10/10/2012,97,Summer,1.539,String,1.894,1.3805,0.27,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS248,Green,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.0640 ,8,5/7/2012,10/10/2012,97,Summer,0.759,String,1.746,0.600916,0.66,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS249,Green,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.0628 ,8,5/7/2012,10/10/2012,97,Summer,0.759,String,1.745,0.600916,0.66,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS248,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2083 ,8,5/7/2012,10/10/2012,97,Summer,1.574,String,1.849,1.4155,0.23,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS249,Rooibos,Japan,Japan_NKM2600W,Japan_NKM2600W,35.8093427,137.8345063,2584,2.2568 ,8,5/7/2012,10/10/2012,97,Summer,1.596,String,1.895,1.4375,0.24,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS221,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0109 ,8,5/7/2012,10/10/2012,97,Summer,0.765,String,1.695,0.606916,0.64,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS222,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0031 ,8,5/7/2012,10/10/2012,97,Summer,0.821,String,1.688,0.662916,0.61,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS221,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2972 ,8,5/7/2012,10/10/2012,97,Summer,1.661,String,1.933,1.5025,0.22,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS222,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.3427 ,8,5/7/2012,10/10/2012,97,Summer,1.634,String,1.976,1.4755,0.25,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS224,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0420 ,8,5/7/2012,10/10/2012,97,Summer,0.791,String,1.725,0.632916,0.63,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS225,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.1167 ,8,5/7/2012,10/10/2012,97,Summer,0.883,String,1.797,0.724916,0.60,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS224,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2603 ,8,5/7/2012,10/10/2012,97,Summer,1.501,String,1.898,1.3425,0.29,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS225,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2980 ,8,5/7/2012,10/10/2012,97,Summer,1.526,String,1.934,1.3675,0.29,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS227,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,1.9975 ,8,5/7/2012,10/10/2012,97,Summer,0.705,String,1.682,0.546916,0.67,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS228,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0496 ,8,5/7/2012,10/10/2012,97,Summer,0.646,String,1.733,0.487916,0.72,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS227,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.3458 ,8,5/7/2012,10/10/2012,97,Summer,1.527,String,1.979,1.3685,0.31,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS228,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2816 ,8,5/7/2012,10/10/2012,97,Summer,1.486,String,1.919,1.3275,0.31,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS230,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0236 ,8,5/7/2012,10/10/2012,97,Summer,0.805,String,1.707,0.646916,0.62,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS231,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0789 ,8,5/7/2012,10/10/2012,97,Summer,0.653,String,1.761,0.494916,0.72,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS230,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2767 ,8,5/7/2012,10/10/2012,97,Summer,1.729,String,1.914,1.5705,0.18,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS231,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.3008 ,8,5/7/2012,10/10/2012,97,Summer,1.553,String,1.937,1.3945,0.28,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS233,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0775 ,8,5/7/2012,10/10/2012,97,Summer,0.825,String,1.759,0.666916,0.62,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS234,Green,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.0240 ,8,5/7/2012,10/10/2012,97,Summer,0.783,String,1.708,0.624916,0.63,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS233,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.2899 ,8,5/7/2012,10/10/2012,97,Summer,1.505,String,1.926,1.3465,0.30,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS234,Rooibos,Japan,Japan_NKM2600,Japan_NKM2600,35.8093427,137.8345063,2584,2.3023 ,8,5/7/2012,10/10/2012,97,Summer,1.544,String,1.938,1.3855,0.29,None,Satoshi Suzuki,0,Vaccinium; Menziesia
SS251,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0822 ,8,5/7/2012,10/10/2012,97,Summer,0.817,String,1.764,0.658916,0.63,None,Satoshi Suzuki,0,Abies
SS252,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0305 ,8,5/7/2012,10/10/2012,97,Summer,0.905,String,1.714,0.746916,0.56,None,Satoshi Suzuki,0,Abies
SS251,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.3351 ,8,5/7/2012,10/10/2012,97,Summer,1.652,String,1.969,1.4935,0.24,None,Satoshi Suzuki,0,Abies
SS252,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.2274 ,8,5/7/2012,10/10/2012,97,Summer,1.621,String,1.867,1.4625,0.22,None,Satoshi Suzuki,0,Abies
SS254,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.1444 ,8,5/7/2012,10/10/2012,97,Summer,0.852,String,1.824,0.693916,0.62,None,Satoshi Suzuki,0,Abies
SS255,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0696 ,8,5/7/2012,10/10/2012,97,Summer,0.908,String,1.752,0.749916,0.57,None,Satoshi Suzuki,0,Abies
SS254,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.3246 ,8,5/7/2012,10/10/2012,97,Summer,1.589,String,1.959,1.4305,0.27,None,Satoshi Suzuki,0,Abies
SS255,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.1734 ,8,5/7/2012,10/10/2012,97,Summer,1.614,String,1.816,1.4555,0.20,None,Satoshi Suzuki,0,Abies
SS257,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,1.9662 ,8,5/7/2012,10/10/2012,97,Summer,0.77,String,1.652,0.611916,0.63,None,Satoshi Suzuki,0,Abies
SS258,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0173 ,8,5/7/2012,10/10/2012,97,Summer,0.697,String,1.701,0.538916,0.68,None,Satoshi Suzuki,0,Abies
SS257,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.3802 ,8,5/7/2012,10/10/2012,97,Summer,1.659,String,2.012,1.5005,0.25,None,Satoshi Suzuki,0,Abies
SS258,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.2628 ,8,5/7/2012,10/10/2012,97,Summer,1.588,String,1.901,1.4295,0.25,None,Satoshi Suzuki,0,Abies
SS260,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0050 ,8,5/7/2012,10/10/2012,97,Summer,0.861,String,1.690,0.702916,0.58,None,Satoshi Suzuki,0,Abies
SS261,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,1.9398 ,8,5/7/2012,10/10/2012,97,Summer,0.896,String,1.627,0.737916,0.55,None,Satoshi Suzuki,0,Abies
SS260,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.2722 ,8,5/7/2012,10/10/2012,97,Summer,1.582,String,1.910,1.4235,0.25,None,Satoshi Suzuki,0,Abies
SS261,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.1141 ,8,5/7/2012,10/10/2012,97,Summer,1.517,String,1.760,1.3585,0.23,None,Satoshi Suzuki,0,Abies
SS263,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,1.9983 ,8,5/7/2012,10/10/2012,97,Summer,0.923,String,1.683,0.764916,0.55,None,Satoshi Suzuki,0,Abies
SS264,Green,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.0475 ,8,5/7/2012,10/10/2012,97,Summer,0.911,String,1.730,0.752916,0.56,None,Satoshi Suzuki,0,Abies
SS263,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.2022 ,8,5/7/2012,10/10/2012,97,Summer,1.514,String,1.844,1.3555,0.26,None,Satoshi Suzuki,0,Abies
SS264,Rooibos,Japan,Japan_NKM2400,Japan_NKM2400,35.8112496,137.835213,2482,2.1954 ,8,5/7/2012,10/10/2012,97,Summer,1.56,String,1.837,1.4015,0.24,None,Satoshi Suzuki,0,Abies
RY51,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.105,8,5/7/2012,10/10/2012,97,Summer,0.721,String,1.786,0.562916,0.68,None,Satoshi Suzuki,0,Abies
RY52,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,1.988,8,5/7/2012,10/10/2012,97,Summer,0.74,String,1.673,0.581916,0.65,None,Satoshi Suzuki,0,Abies
RY51,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.217,8,5/7/2012,10/10/2012,97,Summer,1.433,String,1.858,1.2745,0.31,None,Satoshi Suzuki,0,Abies
RY52,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.194,8,5/7/2012,10/10/2012,97,Summer,1.468,String,1.836,1.3095,0.29,None,Satoshi Suzuki,0,Abies
RY53,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.004,8,5/7/2012,10/10/2012,97,Summer,0.748,String,1.689,0.589916,0.65,None,Satoshi Suzuki,0,Abies
RY54,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.064,8,5/7/2012,10/10/2012,97,Summer,0.736,String,1.746,0.577916,0.67,None,Satoshi Suzuki,0,Abies
RY53,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.1760 ,8,5/7/2012,10/10/2012,97,Summer,1.494,String,1.819,1.3355,0.27,None,Satoshi Suzuki,0,Abies
RY54,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.2190 ,8,5/7/2012,10/10/2012,97,Summer,1.567,String,1.860,1.4085,0.24,None,Satoshi Suzuki,0,Abies
RY55,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.07,8,5/7/2012,10/10/2012,97,Summer,0.794,String,1.752,0.635916,0.64,None,Satoshi Suzuki,0,Abies
RY56,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,1.996,8,5/7/2012,10/10/2012,97,Summer,0.781,String,1.681,0.622916,0.63,None,Satoshi Suzuki,0,Abies
RY55,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,1.985,8,5/7/2012,10/10/2012,97,Summer,1.29,String,1.639,1.1315,0.31,None,Satoshi Suzuki,0,Abies
RY56,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.247,8,5/7/2012,10/10/2012,97,Summer,1.442,String,1.886,1.2835,0.32,None,Satoshi Suzuki,0,Abies
RY59,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,1.983,8,5/7/2012,10/10/2012,97,Summer,0.837,String,1.668,0.678916,0.59,None,Satoshi Suzuki,0,Abies
RY60,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.065,8,5/7/2012,10/10/2012,97,Summer,0.838,String,1.747,0.679916,0.61,None,Satoshi Suzuki,0,Abies
RY59,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.2090 ,8,5/7/2012,10/10/2012,97,Summer,1.607,String,1.850,1.4485,0.22,None,Satoshi Suzuki,0,Abies
RY60,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.1470 ,8,5/7/2012,10/10/2012,97,Summer,1.587,String,1.792,1.4285,0.20,None,Satoshi Suzuki,0,Abies
RY57,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,1.942,8,5/7/2012,10/10/2012,97,Summer,0.736,String,1.629,0.577916,0.65,None,Satoshi Suzuki,0,Abies
RY58,Green,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.08,8,5/7/2012,10/10/2012,97,Summer,0.821,String,1.762,0.662916,0.62,None,Satoshi Suzuki,0,Abies
RY57,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.199,8,5/7/2012,10/10/2012,97,Summer,1.604,String,1.841,1.4455,0.21,None,Satoshi Suzuki,0,Abies
RY58,Rooibos,Japan,Japan_NKM2200,Japan_NKM2200,35.8140302,137.8368254,2312,2.14,8,5/7/2012,10/10/2012,97,Summer,1.411,String,1.785,1.2525,0.30,None,Satoshi Suzuki,0,Abies
SS266,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0275 ,8,5/7/2012,10/10/2012,97,Summer,0.879,String,1.711,0.720916,0.58,None,Satoshi Suzuki,0,Abies
SS267,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,1.9864 ,8,5/7/2012,10/10/2012,97,Summer,0.751,String,1.672,0.592916,0.65,None,Satoshi Suzuki,0,Abies
SS266,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.2373 ,8,5/7/2012,10/10/2012,97,Summer,1.547,String,1.877,1.3885,0.26,None,Satoshi Suzuki,0,Abies
SS267,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1327 ,8,5/7/2012,10/10/2012,97,Summer,1.418,String,1.778,1.2595,0.29,None,Satoshi Suzuki,0,Abies
SS269,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0150 ,8,5/7/2012,10/10/2012,97,Summer,0.74,String,1.699,0.581916,0.66,None,Satoshi Suzuki,0,Abies
SS270,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1046 ,8,5/7/2012,10/10/2012,97,Summer,0.837,String,1.785,0.678916,0.62,None,Satoshi Suzuki,0,Abies
SS269,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.2038 ,8,5/7/2012,10/10/2012,97,Summer,1.511,String,1.845,1.3525,0.27,None,Satoshi Suzuki,0,Abies
SS270,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1262 ,8,5/7/2012,10/10/2012,97,Summer,1.439,String,1.772,1.2805,0.28,None,Satoshi Suzuki,0,Abies
SS272,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,1.9925 ,8,5/7/2012,10/10/2012,97,Summer,0.729,String,1.678,0.570916,0.66,None,Satoshi Suzuki,0,Abies
SS273,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0395 ,8,5/7/2012,10/10/2012,97,Summer,0.687,String,1.723,0.528916,0.69,None,Satoshi Suzuki,0,Abies
SS272,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.2229 ,8,5/7/2012,10/10/2012,97,Summer,1.476,String,1.863,1.3175,0.29,None,Satoshi Suzuki,0,Abies
SS273,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1407 ,8,5/7/2012,10/10/2012,97,Summer,1.47,String,1.786,1.3115,0.27,None,Satoshi Suzuki,0,Abies
SS275,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0134 ,8,5/7/2012,10/10/2012,97,Summer,0.814,String,1.698,0.655916,0.61,None,Satoshi Suzuki,0,Abies
SS276,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0320 ,8,5/7/2012,10/10/2012,97,Summer,0.825,String,1.716,0.666916,0.61,None,Satoshi Suzuki,0,Abies
SS275,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1346 ,8,5/7/2012,10/10/2012,97,Summer,1.437,String,1.780,1.2785,0.28,None,Satoshi Suzuki,0,Abies
SS276,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1949 ,8,5/7/2012,10/10/2012,97,Summer,1.475,String,1.837,1.3165,0.28,None,Satoshi Suzuki,0,Abies
SS278,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.0686 ,8,5/7/2012,10/10/2012,97,Summer,0.812,String,1.751,0.653916,0.63,None,Satoshi Suzuki,0,Abies
SS279,Green,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,1.9896 ,8,5/7/2012,10/10/2012,97,Summer,0.819,String,1.675,0.660916,0.61,None,Satoshi Suzuki,0,Abies
SS278,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.1423 ,8,5/7/2012,10/10/2012,97,Summer,1.463,String,1.787,1.3045,0.27,None,Satoshi Suzuki,0,Abies
SS279,Rooibos,Japan,Japan_NKM2000,Japan_NKM2000,35.8176032,137.8384356,2043,2.2235 ,8,5/7/2012,10/10/2012,97,Summer,1.5,String,1.864,1.3415,0.28,None,Satoshi Suzuki,0,Abies
SS365,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.0199 ,8,10/7/2012,10/10/2012,92,Summer,0.561,String,1.704,0.402916,0.76,None,Satoshi Suzuki,0,Tsuga
SS366,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.0356 ,8,10/7/2012,10/10/2012,92,Summer,0.613,String,1.719,0.454916,0.74,None,Satoshi Suzuki,0,Tsuga
SS365,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.2273,8,10/7/2012,10/10/2012,92,Summer,1.415,String,1.867,1.2565,0.33,None,Satoshi Suzuki,0,Tsuga
SS366,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.2746,8,10/7/2012,10/10/2012,92,Summer,1.507,String,1.912,1.3485,0.29,None,Satoshi Suzuki,0,Tsuga
SS367,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.0942 ,8,10/7/2012,10/10/2012,92,Summer,0.717,String,1.775,0.558916,0.69,None,Satoshi Suzuki,0,Tsuga
SS368,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.0906 ,8,10/7/2012,10/10/2012,92,Summer,0.742,String,1.772,0.583916,0.67,None,Satoshi Suzuki,0,Tsuga
SS367,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.2112,8,10/7/2012,10/10/2012,92,Summer,1.396,String,1.852,1.2375,0.33,None,Satoshi Suzuki,0,Tsuga
SS368,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.205,8,10/7/2012,10/10/2012,92,Summer,1.48,String,1.846,1.3215,0.28,None,Satoshi Suzuki,0,Tsuga
SS369,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.1197 ,8,10/7/2012,10/10/2012,92,Summer,0.786,String,1.800,0.627916,0.65,None,Satoshi Suzuki,0,Tsuga
SS370,Green,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.0046 ,8,10/7/2012,10/10/2012,92,Summer,0.615,String,1.689,0.456916,0.73,None,Satoshi Suzuki,0,Tsuga
SS369,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.2487,8,10/7/2012,10/10/2012,92,Summer,1.43,String,1.888,1.2715,0.33,None,Satoshi Suzuki,0,Tsuga
SS370,Rooibos,Japan,Japan_NKM1650,Japan_NKM1650,35.820222,137.84984,1694,2.2053,8,10/7/2012,10/10/2012,92,Summer,1.378,String,1.847,1.2195,0.34,None,Satoshi Suzuki,0,Tsuga
SS356,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.0708 ,8,10/7/2012,10/10/2012,92,Summer,0.668,String,1.753,0.509916,0.71,None,Satoshi Suzuki,0,Betula
SS357,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.1322 ,8,10/7/2012,10/10/2012,92,Summer,0.732,String,1.812,0.573916,0.68,None,Satoshi Suzuki,0,Betula
SS356,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.2843,8,10/7/2012,10/10/2012,92,Summer,1.444,String,1.921,1.2855,0.33,None,Satoshi Suzuki,0,Betula
SS357,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.2638,8,10/7/2012,10/10/2012,92,Summer,1.603,String,1.902,1.4445,0.24,None,Satoshi Suzuki,0,Betula
SS359,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.0902 ,8,10/7/2012,10/10/2012,92,Summer,0.654,String,1.772,0.495916,0.72,None,Satoshi Suzuki,0,Betula
SS360,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.1276 ,8,10/7/2012,10/10/2012,92,Summer,0.579,String,1.808,0.420916,0.77,None,Satoshi Suzuki,0,Betula
SS359,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.2472,8,10/7/2012,10/10/2012,92,Summer,1.536,String,1.886,1.3775,0.27,None,Satoshi Suzuki,0,Betula
SS360,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.237,8,10/7/2012,10/10/2012,92,Summer,1.498,String,1.877,1.3395,0.29,None,Satoshi Suzuki,0,Betula
SS362,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.1180 ,8,10/7/2012,10/10/2012,92,Summer,0.765,String,1.798,0.606916,0.66,None,Satoshi Suzuki,0,Betula
SS363,Green,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.0885 ,8,10/7/2012,10/10/2012,92,Summer,0.724,String,1.770,0.565916,0.68,None,Satoshi Suzuki,0,Betula
SS362,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.2112,8,10/7/2012,10/10/2012,92,Summer,1.399,String,1.852,1.2405,0.33,None,Satoshi Suzuki,0,Betula
SS363,Rooibos,Japan,Japan_NKM1850,Japan_NKM1850,35.82091,137.8449093,1864,2.2812,8,10/7/2012,10/10/2012,92,Summer,1.459,String,1.918,1.3005,0.32,None,Satoshi Suzuki,0,Betula
SS350,Green,Japan,Japan_NKM1500,Japan_NKM1500,35.821914,137.852981,1519,2.1375 ,8,10/7/2012,10/10/2012,92,Summer,0.723,String,1.817,0.564916,0.69,None,Satoshi Suzuki,0,Betula; Fagus
SS351,Green,Japan,Japan_NKM1500,Japan_NKM1500,35.821914,137.852981,1519,2.1650 ,8,10/7/2012,10/10/2012,92,Summer,0.781,String,1.844,0.622916,0.66,None,Satoshi Suzuki,0,Betula; Fagus
SS350,Rooibos,Japan,Japan_NKM1500,Japan_NKM1500,35.821914,137.852981,1519,2.2213,8,10/7/2012,10/10/2012,92,Summer,1.553,String,1.862,1.3945,0.25,None,Satoshi Suzuki,0,Betula; Fagus
SS351,Rooibos,Japan,Japan_NKM1500,Japan_NKM1500,35.821914,137.852981,1519,2.253,8,10/7/2012,10/10/2012,92,Summer,1.4,String,1.892,1.2415,0.34,None,Satoshi Suzuki,0,Betula; Fagus
SS352,Green,Japan,Japan_NKM1500,Japan_NKM1500,35.821914,137.852981,1519,2.1080 ,8,10/7/2012,10/10/2012,92,Summer,0.598,String,1.789,0.439916,0.75,None,Satoshi Suzuki,0,Betula; Fagus
